pair,scenario,cell,rep,sysctl,dur_s,pkt_size,threads,scenario_iface,scenario_mac,pps_sent,pps_recv,cycles,instructions,branches,branch_misses,cycles_per_pkt,ins_per_pkt,branch_miss_per_pkt,recv_sys_pct,recv_soft_pct,rps,rfs,cake,flower,kernel_has_sysctl,status
hp1-hp3,ipip,cell-01,2,0,60,64,2,ipip0,98:f2:b3:df:1c:70,4111455,3556309,491684019379,517151985402,96612690288,242447681,2304.28,2423.64,1.1362,9.50,29.96,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-01,3,0,60,64,2,ipip0,98:f2:b3:df:1c:70,4122421,3517715,492184635293,519573836305,97047815668,243685139,2331.93,2461.70,1.1546,9.70,29.33,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-02,1,1,60,64,2,ipip0,98:f2:b3:df:1c:70,4146803,3634881,484635750647,509473172139,95161179424,239845911,2222.15,2336.04,1.0997,9.32,30.18,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-02,2,1,60,64,2,ipip0,98:f2:b3:df:1c:70,4162154,3560380,494019971903,522350400997,97552059870,245232446,2312.58,2445.20,1.1480,9.79,29.46,1,1,1,1,yes,ok
hp1-hp3,ipip,cell-02,3,1,60,64,2,ipip0,98:f2:b3:df:1c:70,4165084,3623485,488674928740,514477951225,96103779190,241185277,2247.72,2366.40,1.1094,9.44,29.96,1,1,1,1,yes,ok
hp1-hp3,gre,cell-01,1,0,60,64,2,gretest0,98:f2:b3:df:1c:70,4138526,3579062,485263071200,510042523205,95316819921,235560636,2259.73,2375.12,1.0969,9.42,29.87,1,1,1,1,yes,ok
hp1-hp3,gre,cell-01,2,0,60,64,2,gretest0,98:f2:b3:df:1c:70,4119132,3541928,496673256421,523786777416,97844137787,243254566,2337.11,2464.70,1.1446,9.64,29.91,1,1,1,1,yes,ok
hp1-hp3,gre,cell-01,3,0,60,64,2,gretest0,98:f2:b3:df:1c:70,4135846,3554794,484784874732,513010245325,95794729780,234931935,2272.92,2405.25,1.1015,9.60,29.27,1,1,1,1,yes,ok
hp1-hp3,gre,cell-02,1,1,60,64,2,gretest0,98:f2:b3:df:1c:70,4155859,3587814,482860901868,511879699948,95578377366,233472699,2243.06,2377.86,1.0846,9.69,29.31,1,1,1,1,yes,ok
hp1-hp3,gre,cell-02,2,1,60,64,2,gretest0,98:f2:b3:df:1c:70,4126776,3415157,503015879677,530993193222,99177024883,242755653,2454.82,2591.36,1.1847,10.10,28.96,1,1,1,1,yes,ok
hp1-hp3,gre,cell-02,3,1,60,64,2,gretest0,98:f2:b3:df:1c:70,4142561,3620188,488356787098,512360337783,95725389611,236925660,2248.30,2358.81,1.0908,9.35,30.32,1,1,1,1,yes,ok
hp1-hp3,geneve,cell-01,1,0,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1298824,953411,191558,4516,81176.50,59588.19,282.2500,0.02,0.01,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-01,2,0,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1557421,1169073,238177,5397,519140.33,389691.00,1799.0000,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-01,3,0,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1472853,1062641,218323,4664,490951.00,354213.67,1554.6667,0.02,0.01,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-02,1,1,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1679255,1379102,282200,5680,559751.67,459700.67,1893.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-02,2,1,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1207192,925041,188648,3867,402397.33,308347.00,1289.0000,0.01,0.01,1,1,1,1,yes,overlay-unsupported
hp1-hp3,geneve,cell-02,3,1,60,64,2,geneve10,6e:12:8e:60:66:fc,0,0,1335442,1117026,228615,4711,445147.33,372342.00,1570.3333,0.02,0.00,1,1,1,1,yes,overlay-unsupported
hp2-hp5,eth_ip,cell-01,1,0,60,64,2,enp1s0f0np0,f8:f2:1e:38:ab:80,4054583,2901086,548237046173,519301364884,96025841588,128407586,3149.61,2983.37,0.7377,11.98,27.08,1,1,1,1,yes,ok
hp2-hp5,eth_ip,cell-01,2,0,60,64,2,enp1s0f0np0,f8:f2:1e:38:ab:80,3964094,2916828,541756291946,526120624267,97298281445,131732173,3095.58,3006.24,0.7527,11.81,26.71,1,1,1,1,yes,ok
hp2-hp5,eth_ip,cell-01,3,0,60,64,2,enp1s0f0np0,f8:f2:1e:38:ab:80,3981571,2745019,555171278301,530911724148,98165186998,131643962,3370.78,3223.49,0.7993,12.21,26.13,1,1,1,1,yes,ok
hp2-hp5,eth_ip,cell-02,1,1,60,64,2,enp1s0f0np0,f8:f2:1e:38:ab:80,3947019,2856081,532011729919,519072534411,95991651586,127924243,3104.56,3029.05,0.7465,11.67,25.63,1,1,1,1,yes,ok
hp2-hp5,eth_ip,cell-02,2,1,60,64,2,enp1s0f0np0,f8:f2:1e:38:ab:80,3976033,2975536,517358659164,510208817212,94348300562,125683096,2897.85,2857.80,0.7040,11.34,25.71,1,1,1,1,yes,ok
hp2-hp5,eth_ip,cell-02,3,1,60,64,2,enp1s0f0np0,f8:f2:1e:38:ab:80,3977218,2948539,534340658972,520664516139,96290888952,130143313,3020.37,2943.06,0.7356,11.56,26.23,1,1,1,1,yes,ok
hp2-hp5,vlan,cell-01,1,0,60,64,2,vlan100,f8:f2:1e:38:ab:80,3978676,2985174,529793952399,517945037502,95592007111,128335194,2957.92,2891.76,0.7165,11.42,26.43,1,1,1,1,yes,ok
hp2-hp5,vlan,cell-01,2,0,60,64,2,vlan100,f8:f2:1e:38:ab:80,3932255,2862059,527384659682,509385602028,94025789105,125162592,3071.13,2966.31,0.7289,11.38,25.92,1,1,1,1,yes,ok
hp2-hp5,vlan,cell-01,3,0,60,64,2,vlan100,f8:f2:1e:38:ab:80,3951929,2884925,542135718967,522482440843,96446959369,129421977,3132.00,3018.46,0.7477,11.60,26.67,1,1,1,1,yes,ok
