time,srcaddress,srcport,dstaddr,dstport,transferid,istart,iend,bytes,speed,writecnt,writeerr,tcpretry,tcpcwnd,tcppcwnd,tcprtt,tcprttvar
-0700:20260612013257.786342,172.16.40.122,51240,172.16.40.174,5001,1,1802.0,1803.0,29360128,234881024,224,0,0,325,230,4301,136
-0700:20260612013257.786342,172.16.40.122,0,172.16.40.174,5001,-1,1802.0,1803.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612013258.786342,172.16.40.122,51240,172.16.40.174,5001,1,1803.0,1804.0,28704768,229638144,219,0,0,325,230,4203,140
-0700:20260612013258.786342,172.16.40.122,51242,172.16.40.174,5001,2,1803.0,1804.0,28966912,231735296,221,0,0,414,293,4249,152
-0700:20260612013258.786342,172.16.40.122,51238,172.16.40.174,5001,3,1803.0,1804.0,29753344,238026752,227,0,0,393,278,4291,109
-0700:20260612013258.786415,172.16.40.122,51244,172.16.40.174,5001,4,1803.0,1804.0,29229056,233832448,223,0,0,291,206,4313,146
-0700:20260612013258.786342,172.16.40.122,0,172.16.40.174,5001,-1,1803.0,1804.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612013259.786342,172.16.40.122,51242,172.16.40.174,5001,2,1804.0,1805.0,29097984,232783872,222,0,0,414,293,4252,153
-0700:20260612013259.786342,172.16.40.122,51240,172.16.40.174,5001,1,1804.0,1805.0,29360128,234881024,224,0,0,325,230,4255,159
-0700:20260612013259.786342,172.16.40.122,51238,172.16.40.174,5001,3,1804.0,1805.0,28704768,229638144,219,0,0,393,278,4267,118
-0700:20260612013259.786415,172.16.40.122,51244,172.16.40.174,5001,4,1804.0,1805.0,29360128,234881024,224,0,0,291,206,4677,535
-0700:20260612013259.786342,172.16.40.122,0,172.16.40.174,5001,-1,1804.0,1805.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612013300.786342,172.16.40.122,51242,172.16.40.174,5001,2,1805.0,1806.0,28966912,231735296,221,0,0,414,293,4276,138
-0700:20260612013300.786342,172.16.40.122,51240,172.16.40.174,5001,1,1805.0,1806.0,29360128,234881024,224,0,0,325,230,4291,148
-0700:20260612013300.786415,172.16.40.122,51244,172.16.40.174,5001,4,1805.0,1806.0,29360128,234881024,224,0,0,291,206,4234,178
-0700:20260612013300.786342,172.16.40.122,51238,172.16.40.174,5001,3,1805.0,1806.0,29622272,236978176,226,0,0,393,278,4280,112
-0700:20260612013300.786342,172.16.40.122,0,172.16.40.174,5001,-1,1805.0,1806.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612013301.786342,172.16.40.122,51238,172.16.40.174,5001,3,1806.0,1807.0,28835840,230686720,220,0,0,393,278,4295,105
-0700:20260612013301.786342,172.16.40.122,51240,172.16.40.174,5001,1,1806.0,1807.0,29360128,234881024,224,0,0,325,230,4249,148
-0700:20260612013301.786415,172.16.40.122,51244,172.16.40.174,5001,4,1806.0,1807.0,29229056,233832448,223,0,0,291,206,4263,151
-0700:20260612013301.786342,172.16.40.122,51242,172.16.40.174,5001,2,1806.0,1807.0,30015488,240123904,229,0,0,414,293,4305,143
-0700:20260612013301.786342,172.16.40.122,0,172.16.40.174,5001,-1,1806.0,1807.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612013302.786342,172.16.40.122,51242,172.16.40.174,5001,2,1807.0,1808.0,28966912,231735296,221,0,0,414,293,4256,145
-0700:20260612013302.786342,172.16.40.122,51240,172.16.40.174,5001,1,1807.0,1808.0,29360128,234881024,224,0,0,325,230,4245,154
-0700:20260612013302.786342,172.16.40.122,51238,172.16.40.174,5001,3,1807.0,1808.0,29622272,236978176,226,0,0,393,278,4243,140
-0700:20260612013302.786415,172.16.40.122,51244,172.16.40.174,5001,4,1807.0,1808.0,29360128,234881024,224,0,0,291,206,4285,135
-0700:20260612013302.786342,172.16.40.122,0,172.16.40.174,5001,-1,1807.0,1808.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612013303.786342,172.16.40.122,51242,172.16.40.174,5001,2,1808.0,1809.0,28966912,231735296,221,0,0,414,293,4282,129
-0700:20260612013303.786342,172.16.40.122,51240,172.16.40.174,5001,1,1808.0,1809.0,29491200,235929600,225,0,0,325,230,4277,153
-0700:20260612013303.786342,172.16.40.122,51238,172.16.40.174,5001,3,1808.0,1809.0,29753344,238026752,227,0,0,393,278,4237,128
-0700:20260612013303.786415,172.16.40.122,51244,172.16.40.174,5001,4,1808.0,1809.0,29360128,234881024,224,0,0,291,206,4237,161
-0700:20260612013303.786342,172.16.40.122,0,172.16.40.174,5001,-1,1808.0,1809.0,117571584,940572672,897,0,0,4048793462949019648,0,0,0
-0700:20260612013304.786342,172.16.40.122,51242,172.16.40.174,5001,2,1809.0,1810.0,28966912,231735296,221,0,0,414,293,4311,145
-0700:20260612013304.786342,172.16.40.122,51240,172.16.40.174,5001,1,1809.0,1810.0,28573696,228589568,218,0,0,325,230,4436,410
-0700:20260612013304.786342,172.16.40.122,51238,172.16.40.174,5001,3,1809.0,1810.0,28704768,229638144,219,0,0,393,278,4293,117
-0700:20260612013304.786415,172.16.40.122,51244,172.16.40.174,5001,4,1809.0,1810.0,29360128,234881024,224,0,0,291,206,4289,136
-0700:20260612013304.786342,172.16.40.122,0,172.16.40.174,5001,-1,1809.0,1810.0,115605504,924844032,882,0,0,4048793462949019648,0,0,0
-0700:20260612013305.786342,172.16.40.122,51240,172.16.40.174,5001,1,1810.0,1811.0,29491200,235929600,225,0,0,325,230,4227,156
-0700:20260612013305.786415,172.16.40.122,51244,172.16.40.174,5001,4,1810.0,1811.0,28573696,228589568,218,0,0,291,206,4426,321
-0700:20260612013305.786342,172.16.40.122,51242,172.16.40.174,5001,2,1810.0,1811.0,30015488,240123904,229,0,0,414,293,4250,151
-0700:20260612013305.786342,172.16.40.122,51238,172.16.40.174,5001,3,1810.0,1811.0,29622272,236978176,226,0,0,393,278,4283,112
-0700:20260612013305.786342,172.16.40.122,0,172.16.40.174,5001,-1,1810.0,1811.0,117702656,941621248,898,0,0,4048793462949019648,0,0,0
-0700:20260612013306.786415,172.16.40.122,51244,172.16.40.174,5001,4,1811.0,1812.0,29360128,234881024,224,0,0,291,206,4236,174
-0700:20260612013306.786342,172.16.40.122,51240,172.16.40.174,5001,1,1811.0,1812.0,29360128,234881024,224,0,0,325,230,4272,153
-0700:20260612013306.786342,172.16.40.122,51238,172.16.40.174,5001,3,1811.0,1812.0,28835840,230686720,220,0,0,393,278,4262,126
-0700:20260612013306.786342,172.16.40.122,51242,172.16.40.174,5001,2,1811.0,1812.0,29229056,233832448,223,0,0,414,293,4281,139
-0700:20260612013306.786342,172.16.40.122,0,172.16.40.174,5001,-1,1811.0,1812.0,116785152,934281216,891,0,0,4048793462949019648,0,0,0
-0700:20260612013307.786342,172.16.40.122,51240,172.16.40.174,5001,1,1812.0,1813.0,29360128,234881024,224,0,0,325,230,4284,140
-0700:20260612013307.786415,172.16.40.122,51244,172.16.40.174,5001,4,1812.0,1813.0,29360128,234881024,224,0,0,291,206,4275,126
-0700:20260612013307.786342,172.16.40.122,51242,172.16.40.174,5001,2,1812.0,1813.0,29097984,232783872,222,0,0,414,293,4329,140
-0700:20260612013307.786342,172.16.40.122,51238,172.16.40.174,5001,3,1812.0,1813.0,29622272,236978176,226,0,0,393,278,4264,114
-0700:20260612013307.786342,172.16.40.122,0,172.16.40.174,5001,-1,1812.0,1813.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612013308.786342,172.16.40.122,51238,172.16.40.174,5001,3,1813.0,1814.0,28835840,230686720,220,0,0,393,278,4482,387
-0700:20260612013308.786415,172.16.40.122,51244,172.16.40.174,5001,4,1813.0,1814.0,29229056,233832448,223,0,0,291,206,4295,135
-0700:20260612013308.786342,172.16.40.122,51242,172.16.40.174,5001,2,1813.0,1814.0,29097984,232783872,222,0,0,414,293,4241,150
-0700:20260612013308.786342,172.16.40.122,51240,172.16.40.174,5001,1,1813.0,1814.0,29360128,234881024,224,0,0,325,230,4240,153
-0700:20260612013308.786342,172.16.40.122,0,172.16.40.174,5001,-1,1813.0,1814.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612013309.786342,172.16.40.122,51242,172.16.40.174,5001,2,1814.0,1815.0,29097984,232783872,222,0,0,414,293,4252,151
-0700:20260612013309.786342,172.16.40.122,51240,172.16.40.174,5001,1,1814.0,1815.0,29360128,234881024,224,0,0,325,230,4255,140
-0700:20260612013309.786342,172.16.40.122,51238,172.16.40.174,5001,3,1814.0,1815.0,29622272,236978176,226,0,0,393,278,4244,114
-0700:20260612013309.786415,172.16.40.122,51244,172.16.40.174,5001,4,1814.0,1815.0,29360128,234881024,224,0,0,291,206,4243,138
-0700:20260612013309.786342,172.16.40.122,0,172.16.40.174,5001,-1,1814.0,1815.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612013310.786342,172.16.40.122,51240,172.16.40.174,5001,1,1815.0,1816.0,28704768,229638144,219,0,0,325,230,4308,143
-0700:20260612013310.786342,172.16.40.122,51238,172.16.40.174,5001,3,1815.0,1816.0,28966912,231735296,221,0,0,393,278,4266,115
-0700:20260612013310.786415,172.16.40.122,51244,172.16.40.174,5001,4,1815.0,1816.0,29360128,234881024,224,0,0,291,206,4275,145
-0700:20260612013310.786342,172.16.40.122,51242,172.16.40.174,5001,2,1815.0,1816.0,29884416,239075328,228,0,0,414,293,4292,146
-0700:20260612013310.786342,172.16.40.122,0,172.16.40.174,5001,-1,1815.0,1816.0,116916224,935329792,892,0,0,4048793462949019648,0,0,0
-0700:20260612013311.786342,172.16.40.122,51240,172.16.40.174,5001,1,1816.0,1817.0,29360128,234881024,224,0,0,325,230,4213,160
-0700:20260612013311.786415,172.16.40.122,51244,172.16.40.174,5001,4,1816.0,1817.0,29360128,234881024,224,0,0,291,206,4283,151
-0700:20260612013311.786342,172.16.40.122,51242,172.16.40.174,5001,2,1816.0,1817.0,29097984,232783872,222,0,0,414,293,4235,167
-0700:20260612013311.786342,172.16.40.122,51238,172.16.40.174,5001,3,1816.0,1817.0,29622272,236978176,226,0,0,393,278,4302,112
-0700:20260612013311.786342,172.16.40.122,0,172.16.40.174,5001,-1,1816.0,1817.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612013312.786342,172.16.40.122,51240,172.16.40.174,5001,1,1817.0,1818.0,29360128,234881024,224,0,0,325,230,4258,157
-0700:20260612013312.786342,172.16.40.122,51238,172.16.40.174,5001,3,1817.0,1818.0,28835840,230686720,220,0,0,393,278,4276,119
-0700:20260612013312.786342,172.16.40.122,51242,172.16.40.174,5001,2,1817.0,1818.0,29097984,232783872,222,0,0,414,293,4262,151
-0700:20260612013312.786415,172.16.40.122,51244,172.16.40.174,5001,4,1817.0,1818.0,29229056,233832448,223,0,0,291,206,4534,520
-0700:20260612013312.786342,172.16.40.122,0,172.16.40.174,5001,-1,1817.0,1818.0,116523008,932184064,889,0,0,4048793462949019648,0,0,0
-0700:20260612013313.786342,172.16.40.122,51242,172.16.40.174,5001,2,1818.0,1819.0,29229056,233832448,223,0,0,414,293,4288,147
-0700:20260612013313.786342,172.16.40.122,51240,172.16.40.174,5001,1,1818.0,1819.0,29491200,235929600,225,0,0,325,230,4275,154
-0700:20260612013313.786342,172.16.40.122,51238,172.16.40.174,5001,3,1818.0,1819.0,29622272,236978176,226,0,0,393,278,4273,122
-0700:20260612013313.786415,172.16.40.122,51244,172.16.40.174,5001,4,1818.0,1819.0,29360128,234881024,224,0,0,291,206,4244,166
-0700:20260612013313.786342,172.16.40.122,0,172.16.40.174,5001,-1,1818.0,1819.0,117702656,941621248,898,0,0,4048793462949019648,0,0,0
-0700:20260612013314.786342,172.16.40.122,51238,172.16.40.174,5001,3,1819.0,1820.0,28704768,229638144,219,0,0,393,278,4287,107
-0700:20260612013314.786342,172.16.40.122,51242,172.16.40.174,5001,2,1819.0,1820.0,28966912,231735296,221,0,0,414,293,4283,136
-0700:20260612013314.786342,172.16.40.122,51240,172.16.40.174,5001,1,1819.0,1820.0,29360128,234881024,224,0,0,325,230,4356,181
-0700:20260612013314.786415,172.16.40.122,51244,172.16.40.174,5001,4,1819.0,1820.0,29360128,234881024,224,0,0,291,206,4263,152
-0700:20260612013314.786342,172.16.40.122,0,172.16.40.174,5001,-1,1819.0,1820.0,116391936,931135488,888,0,0,4048793462949019648,0,0,0
-0700:20260612013315.786342,172.16.40.122,51242,172.16.40.174,5001,2,1820.0,1821.0,29884416,239075328,228,0,0,414,293,4235,154
-0700:20260612013315.786342,172.16.40.122,51240,172.16.40.174,5001,1,1820.0,1821.0,29360128,234881024,224,0,0,325,230,4248,159
-0700:20260612013315.786342,172.16.40.122,51238,172.16.40.174,5001,3,1820.0,1821.0,29753344,238026752,227,0,0,393,278,4243,140
-0700:20260612013315.786415,172.16.40.122,51244,172.16.40.174,5001,4,1820.0,1821.0,29229056,233832448,223,0,0,291,206,4287,134
-0700:20260612013315.786342,172.16.40.122,0,172.16.40.174,5001,-1,1820.0,1821.0,118226944,945815552,902,0,0,4048793462949019648,0,0,0
-0700:20260612013316.786342,172.16.40.122,51240,172.16.40.174,5001,1,1821.0,1822.0,28704768,229638144,219,0,0,325,230,4274,149
-0700:20260612013316.786415,172.16.40.122,51244,172.16.40.174,5001,4,1821.0,1822.0,28704768,229638144,219,0,0,291,206,4249,161
-0700:20260612013316.786342,172.16.40.122,51242,172.16.40.174,5001,2,1821.0,1822.0,28966912,231735296,221,0,0,414,293,4290,137
-0700:20260612013316.786342,172.16.40.122,51238,172.16.40.174,5001,3,1821.0,1822.0,29622272,236978176,226,0,0,393,278,4259,134
-0700:20260612013316.786342,172.16.40.122,0,172.16.40.174,5001,-1,1821.0,1822.0,115998720,927989760,885,0,0,4048793462949019648,0,0,0
-0700:20260612013317.786415,172.16.40.122,51244,172.16.40.174,5001,4,1822.0,1823.0,29360128,234881024,224,0,0,291,206,4287,148
-0700:20260612013317.786342,172.16.40.122,51242,172.16.40.174,5001,2,1822.0,1823.0,29097984,232783872,222,0,0,414,293,4303,136
-0700:20260612013317.786342,172.16.40.122,51240,172.16.40.174,5001,1,1822.0,1823.0,29360128,234881024,224,0,0,325,230,4408,251
-0700:20260612013317.786342,172.16.40.122,51238,172.16.40.174,5001,3,1822.0,1823.0,28835840,230686720,220,0,0,393,278,4291,117
-0700:20260612013317.786342,172.16.40.122,0,172.16.40.174,5001,-1,1822.0,1823.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612013318.786342,172.16.40.122,51242,172.16.40.174,5001,2,1823.0,1824.0,29097984,232783872,222,0,0,414,293,4248,152
-0700:20260612013318.786342,172.16.40.122,51240,172.16.40.174,5001,1,1823.0,1824.0,29360128,234881024,224,0,0,325,230,4247,174
-0700:20260612013318.786415,172.16.40.122,51244,172.16.40.174,5001,4,1823.0,1824.0,29229056,233832448,223,0,0,291,206,4668,538
-0700:20260612013318.786342,172.16.40.122,51238,172.16.40.174,5001,3,1823.0,1824.0,29622272,236978176,226,0,0,393,278,4402,227
-0700:20260612013318.786342,172.16.40.122,0,172.16.40.174,5001,-1,1823.0,1824.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612013319.786342,172.16.40.122,51238,172.16.40.174,5001,3,1824.0,1825.0,28704768,229638144,219,0,0,393,278,4251,125
-0700:20260612013319.786415,172.16.40.122,51244,172.16.40.174,5001,4,1824.0,1825.0,29360128,234881024,224,0,0,291,206,4238,168
-0700:20260612013319.786342,172.16.40.122,51242,172.16.40.174,5001,2,1824.0,1825.0,29884416,239075328,228,0,0,414,293,4247,147
-0700:20260612013319.786342,172.16.40.122,51240,172.16.40.174,5001,1,1824.0,1825.0,29360128,234881024,224,0,0,325,230,4256,156
-0700:20260612013319.786342,172.16.40.122,0,172.16.40.174,5001,-1,1824.0,1825.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612013320.786342,172.16.40.122,51242,172.16.40.174,5001,2,1825.0,1826.0,29097984,232783872,222,0,0,414,293,4284,143
-0700:20260612013320.786342,172.16.40.122,51240,172.16.40.174,5001,1,1825.0,1826.0,29491200,235929600,225,0,0,325,230,4301,148
-0700:20260612013320.786342,172.16.40.122,51238,172.16.40.174,5001,3,1825.0,1826.0,29753344,238026752,227,0,0,393,278,4263,110
-0700:20260612013320.786415,172.16.40.122,51244,172.16.40.174,5001,4,1825.0,1826.0,29360128,234881024,224,0,0,291,206,4261,148
-0700:20260612013320.786342,172.16.40.122,0,172.16.40.174,5001,-1,1825.0,1826.0,117702656,941621248,898,0,0,4048793462949019648,0,0,0
-0700:20260612013321.786342,172.16.40.122,51242,172.16.40.174,5001,2,1826.0,1827.0,29229056,233832448,223,0,0,414,293,4243,153
-0700:20260612013321.786342,172.16.40.122,51238,172.16.40.174,5001,3,1826.0,1827.0,28704768,229638144,219,0,0,393,278,4301,107
-0700:20260612013321.786415,172.16.40.122,51244,172.16.40.174,5001,4,1826.0,1827.0,29360128,234881024,224,0,0,291,206,4532,523
-0700:20260612013321.786342,172.16.40.122,51240,172.16.40.174,5001,1,1826.0,1827.0,29360128,234881024,224,0,0,325,230,4254,146
-0700:20260612013321.786342,172.16.40.122,0,172.16.40.174,5001,-1,1826.0,1827.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612013322.786342,172.16.40.122,51242,172.16.40.174,5001,2,1827.0,1828.0,28966912,231735296,221,0,0,414,293,4273,144
-0700:20260612013322.786342,172.16.40.122,51240,172.16.40.174,5001,1,1827.0,1828.0,28704768,229638144,219,0,0,325,230,4277,154
-0700:20260612013322.786415,172.16.40.122,51244,172.16.40.174,5001,4,1827.0,1828.0,29229056,233832448,223,0,0,291,206,4415,228
-0700:20260612013322.786342,172.16.40.122,51238,172.16.40.174,5001,3,1827.0,1828.0,29753344,238026752,227,0,0,393,278,4234,123
-0700:20260612013322.786342,172.16.40.122,0,172.16.40.174,5001,-1,1827.0,1828.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612013323.786342,172.16.40.122,51242,172.16.40.174,5001,2,1828.0,1829.0,28966912,231735296,221,0,0,414,293,4286,135
-0700:20260612013323.786342,172.16.40.122,51240,172.16.40.174,5001,1,1828.0,1829.0,29360128,234881024,224,0,0,325,230,4312,137
-0700:20260612013323.786342,172.16.40.122,51238,172.16.40.174,5001,3,1828.0,1829.0,28704768,229638144,219,0,0,393,278,4258,110
-0700:20260612013323.786415,172.16.40.122,51244,172.16.40.174,5001,4,1828.0,1829.0,29360128,234881024,224,0,0,291,206,4267,151
-0700:20260612013323.786342,172.16.40.122,0,172.16.40.174,5001,-1,1828.0,1829.0,116391936,931135488,888,0,0,4048793462949019648,0,0,0
-0700:20260612013324.786342,172.16.40.122,51240,172.16.40.174,5001,1,1829.0,1830.0,29360128,234881024,224,0,0,325,230,4212,161
-0700:20260612013324.786342,172.16.40.122,51238,172.16.40.174,5001,3,1829.0,1830.0,29753344,238026752,227,0,0,393,278,4318,113
-0700:20260612013324.786415,172.16.40.122,51244,172.16.40.174,5001,4,1829.0,1830.0,29360128,234881024,224,0,0,291,206,4287,140
-0700:20260612013324.786342,172.16.40.122,51242,172.16.40.174,5001,2,1829.0,1830.0,30146560,241172480,230,0,0,414,293,4238,172
-0700:20260612013324.786342,172.16.40.122,0,172.16.40.174,5001,-1,1829.0,1830.0,118620160,948961280,905,0,0,4048793462949019648,0,0,0
-0700:20260612013325.786342,172.16.40.122,51238,172.16.40.174,5001,3,1830.0,1831.0,28704768,229638144,219,0,0,393,278,4287,113
-0700:20260612013325.786342,172.16.40.122,51240,172.16.40.174,5001,1,1830.0,1831.0,29360128,234881024,224,0,0,325,230,4226,158
-0700:20260612013325.786415,172.16.40.122,51244,172.16.40.174,5001,4,1830.0,1831.0,29229056,233832448,223,0,0,291,206,4262,141
-0700:20260612013325.786342,172.16.40.122,51242,172.16.40.174,5001,2,1830.0,1831.0,29097984,232783872,222,0,0,414,293,4260,141
-0700:20260612013325.786342,172.16.40.122,0,172.16.40.174,5001,-1,1830.0,1831.0,116391936,931135488,888,0,0,4048793462949019648,0,0,0
-0700:20260612013326.786342,172.16.40.122,51238,172.16.40.174,5001,3,1831.0,1832.0,29622272,236978176,226,0,0,393,278,4264,119
-0700:20260612013326.786342,172.16.40.122,51242,172.16.40.174,5001,2,1831.0,1832.0,29097984,232783872,222,0,0,414,293,4290,144
-0700:20260612013326.786342,172.16.40.122,51240,172.16.40.174,5001,1,1831.0,1832.0,29360128,234881024,224,0,0,325,230,4276,149
-0700:20260612013326.786415,172.16.40.122,51244,172.16.40.174,5001,4,1831.0,1832.0,29360128,234881024,224,0,0,291,206,4242,170
-0700:20260612013326.786342,172.16.40.122,0,172.16.40.174,5001,-1,1831.0,1832.0,117440512,939524096,896,0,0,4048793462949019648,0,0,0
-0700:20260612013327.786342,172.16.40.122,51242,172.16.40.174,5001,2,1832.0,1833.0,29097984,232783872,222,0,0,414,293,4385,215
-0700:20260612013327.786342,172.16.40.122,51240,172.16.40.174,5001,1,1832.0,1833.0,28704768,229638144,219,0,0,325,230,4284,139
-0700:20260612013327.786415,172.16.40.122,51244,172.16.40.174,5001,4,1832.0,1833.0,28704768,229638144,219,0,0,291,206,4242,147
-0700:20260612013327.786342,172.16.40.122,51238,172.16.40.174,5001,3,1832.0,1833.0,29753344,238026752,227,0,0,393,278,4247,111
-0700:20260612013327.786342,172.16.40.122,0,172.16.40.174,5001,-1,1832.0,1833.0,116260864,930086912,887,0,0,4048793462949019648,0,0,0
-0700:20260612013328.786342,172.16.40.122,51240,172.16.40.174,5001,1,1833.0,1834.0,29360128,234881024,224,0,0,325,230,4246,148
-0700:20260612013328.786415,172.16.40.122,51244,172.16.40.174,5001,4,1833.0,1834.0,29360128,234881024,224,0,0,291,206,4284,139
-0700:20260612013328.786342,172.16.40.122,51242,172.16.40.174,5001,2,1833.0,1834.0,29229056,233832448,223,0,0,414,293,4241,137
-0700:20260612013328.786342,172.16.40.122,51238,172.16.40.174,5001,3,1833.0,1834.0,28704768,229638144,219,0,0,393,278,4255,120
-0700:20260612013328.786342,172.16.40.122,0,172.16.40.174,5001,-1,1833.0,1834.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612013329.786342,172.16.40.122,51242,172.16.40.174,5001,2,1834.0,1835.0,29097984,232783872,222,0,0,414,293,4254,147
-0700:20260612013329.786415,172.16.40.122,51244,172.16.40.174,5001,4,1834.0,1835.0,29229056,233832448,223,0,0,291,206,4251,157
-0700:20260612013329.786342,172.16.40.122,51240,172.16.40.174,5001,1,1834.0,1835.0,29491200,235929600,225,0,0,325,230,4298,136
-0700:20260612013329.786342,172.16.40.122,51238,172.16.40.174,5001,3,1834.0,1835.0,29753344,238026752,227,0,0,393,278,4253,142
-0700:20260612013329.786342,172.16.40.122,0,172.16.40.174,5001,-1,1834.0,1835.0,117571584,940572672,897,0,0,4048793462949019648,0,0,0
-0700:20260612013330.786342,172.16.40.122,51240,172.16.40.174,5001,1,1835.0,1836.0,29360128,234881024,224,0,0,325,230,4348,138
-0700:20260612013330.786342,172.16.40.122,51238,172.16.40.174,5001,3,1835.0,1836.0,28704768,229638144,219,0,0,393,278,4280,104
-0700:20260612013330.786415,172.16.40.122,51244,172.16.40.174,5001,4,1835.0,1836.0,29360128,234881024,224,0,0,291,206,4265,143
-0700:20260612013330.786342,172.16.40.122,51242,172.16.40.174,5001,2,1835.0,1836.0,29884416,239075328,228,0,0,414,293,4304,144
-0700:20260612013330.786342,172.16.40.122,0,172.16.40.174,5001,-1,1835.0,1836.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612013331.786415,172.16.40.122,51244,172.16.40.174,5001,4,1836.0,1837.0,29360128,234881024,224,0,0,291,206,4335,150
-0700:20260612013331.786342,172.16.40.122,51242,172.16.40.174,5001,2,1836.0,1837.0,29229056,233832448,223,0,0,414,293,4243,170
-0700:20260612013331.786342,172.16.40.122,51240,172.16.40.174,5001,1,1836.0,1837.0,29360128,234881024,224,0,0,325,230,4218,154
-0700:20260612013331.786342,172.16.40.122,51238,172.16.40.174,5001,3,1836.0,1837.0,29753344,238026752,227,0,0,393,278,4300,110
-0700:20260612013331.786342,172.16.40.122,0,172.16.40.174,5001,-1,1836.0,1837.0,117702656,941621248,898,0,0,4048793462949019648,0,0,0
-0700:20260612013332.786342,172.16.40.122,51238,172.16.40.174,5001,3,1837.0,1838.0,28704768,229638144,219,0,0,393,278,4270,132
-0700:20260612013332.786342,172.16.40.122,51242,172.16.40.174,5001,2,1837.0,1838.0,28966912,231735296,221,0,0,414,293,4282,149
-0700:20260612013332.786342,172.16.40.122,51240,172.16.40.174,5001,1,1837.0,1838.0,29360128,234881024,224,0,0,325,230,4253,157
-0700:20260612013332.786415,172.16.40.122,51244,172.16.40.174,5001,4,1837.0,1838.0,29229056,233832448,223,0,0,291,206,4237,177
-0700:20260612013332.786342,172.16.40.122,0,172.16.40.174,5001,-1,1837.0,1838.0,116260864,930086912,887,0,0,4048793462949019648,0,0,0
-0700:20260612013333.786342,172.16.40.122,51240,172.16.40.174,5001,1,1838.0,1839.0,28704768,229638144,219,0,0,325,230,4311,142
-0700:20260612013333.786342,172.16.40.122,51242,172.16.40.174,5001,2,1838.0,1839.0,28966912,231735296,221,0,0,414,293,4293,151
-0700:20260612013333.786342,172.16.40.122,51238,172.16.40.174,5001,3,1838.0,1839.0,29622272,236978176,226,0,0,393,278,4288,112
-0700:20260612013333.786415,172.16.40.122,51244,172.16.40.174,5001,4,1838.0,1839.0,29360128,234881024,224,0,0,291,206,4254,147
-0700:20260612013333.786342,172.16.40.122,0,172.16.40.174,5001,-1,1838.0,1839.0,116654080,933232640,890,0,0,4048793462949019648,0,0,0
-0700:20260612013334.786342,172.16.40.122,51240,172.16.40.174,5001,1,1839.0,1840.0,29360128,234881024,224,0,0,325,230,4238,161
-0700:20260612013334.786342,172.16.40.122,51238,172.16.40.174,5001,3,1839.0,1840.0,28835840,230686720,220,0,0,393,278,4304,112
-0700:20260612013334.786415,172.16.40.122,51244,172.16.40.174,5001,4,1839.0,1840.0,29360128,234881024,224,0,0,291,206,4279,146
-0700:20260612013334.786342,172.16.40.122,51242,172.16.40.174,5001,2,1839.0,1840.0,30015488,240123904,229,0,0,414,293,4280,141
-0700:20260612013334.786342,172.16.40.122,0,172.16.40.174,5001,-1,1839.0,1840.0,117571584,940572672,897,0,0,4048793462949019648,0,0,0
-0700:20260612013335.786342,172.16.40.122,51240,172.16.40.174,5001,1,1840.0,1841.0,29360128,234881024,224,0,0,325,230,4255,147
-0700:20260612013335.786342,172.16.40.122,51242,172.16.40.174,5001,2,1840.0,1841.0,28966912,231735296,221,0,0,414,293,4277,148
-0700:20260612013335.786342,172.16.40.122,51238,172.16.40.174,5001,3,1840.0,1841.0,29622272,236978176,226,0,0,393,278,4252,139
-0700:20260612013335.786415,172.16.40.122,51244,172.16.40.174,5001,4,1840.0,1841.0,29360128,234881024,224,0,0,291,206,4323,135
-0700:20260612013335.786342,172.16.40.122,0,172.16.40.174,5001,-1,1840.0,1841.0,117309440,938475520,895,0,0,4048793462949019648,0,0,0
-0700:20260612013336.786342,172.16.40.122,51238,172.16.40.174,5001,3,1841.0,1842.0,28835840,230686720,220,0,0,393,278,4231,127
-0700:20260612013336.786342,172.16.40.122,51242,172.16.40.174,5001,2,1841.0,1842.0,29097984,232783872,222,0,0,414,293,4303,137
-0700:20260612013336.786342,172.16.40.122,51240,172.16.40.174,5001,1,1841.0,1842.0,29491200,235929600,225,0,0,325,230,4297,137
-0700:20260612013336.786415,172.16.40.122,51244,172.16.40.174,5001,4,1841.0,1842.0,29229056,233832448,223,0,0,291,206,4253,157
